article,section,paragraph,sentence_idx,sentence_text,statement_idx,statement,Gold Class,Gold Verification,veredict,confidence,rationale,raw_response
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,"She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,Utterances with long-distance dependencies emerged frequently because they are psychologically more basic than non-prototypical ones.,L-Theo,True,False,0.42,"Descriptive linguistics do not support the claim that long-distance dependencies (LDDs) are inherently more psychologically basic or that their emergence is driven by such primacy. Cross-linguistic data show varied distribution and frequency of LDDs; theories attribute their properties to processing constraints, movement in grammar, and historical language change rather than a simple notion of cognitive primitiveness. Therefore the statement overgeneralizes and lacks robust descriptive evidence.","{""veredict"": false, ""confidence"": 0.42, ""rationale"": ""Descriptive linguistics do not support the claim that long-distance dependencies (LDDs) are inherently more psychologically basic or that their emergence is driven by such primacy. Cross-linguistic data show varied distribution and frequency of LDDs; theories attribute their properties to processing constraints, movement in grammar, and historical language change rather than a simple notion of cognitive primitiveness. Therefore the statement overgeneralizes and lacks robust descriptive evidence.""}"
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,"She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",5.0,Prototypical questions are produced more fluently.,L-Theo,True,True,0.65,"Descriptive data indicate prototypical yes–no questions involve fewer long-distance dependencies than wh- questions, leading to shorter pauses and fewer repairs; thus they are typically produced more fluently, though cross-linguistic variation exists.","{
  ""veredict"": true,
  ""confidence"": 0.65,
  ""rationale"": ""Descriptive data indicate prototypical yes–no questions involve fewer long-distance dependencies than wh- questions, leading to shorter pauses and fewer repairs; thus they are typically produced more fluently, though cross-linguistic variation exists.""
}"
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,"She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",6.0,Prototypical questions are judged to be more acceptable.,L-Theo,True,True,0.65,"Descriptive syntax/psycholinguistics show gradient acceptability: prototypical/unmarked question forms (canonical wh- and yes-no structures) are judged more acceptable than non-canonical variants; but effects vary by language, construction, and context.","{""veredict"": true, ""confidence"": 0.65, ""rationale"": ""Descriptive syntax/psycholinguistics show gradient acceptability: prototypical/unmarked question forms (canonical wh- and yes-no structures) are judged more acceptable than non-canonical variants; but effects vary by language, construction, and context.""}"
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,"She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",7.0,Prototypical questions are remembered better.,L-Theo,True,True,0.42,"Descriptive evidence from prototype typicality research shows prototypical items are more accessible and easier to recall than atypical ones; in language, prototypical questions may be encoded with higher predictability and exposure, aiding recall. However, memory effects also depend on task demands and distinctiveness, so the claim is not universally guaranteed.","{""veredict"": true, ""confidence"": 0.42, ""rationale"": ""Descriptive evidence from prototype typicality research shows prototypical items are more accessible and easier to recall than atypical ones; in language, prototypical questions may be encoded with higher predictability and exposure, aiding recall. However, memory effects also depend on task demands and distinctiveness, so the claim is not universally guaranteed.""}"
glossa-5040-heffernan,1 The emergent–generative debate,"Consider Dąbrowska’s (2010) example (9a), repeated here as (1a). This sentence illustrates the long-distance dependency between the wh word in the main clause and the trace in the object position for the verb do in the subordinate clause. Dąbrowska points out that word choice in sentences with long-distance dependencies in natural conversation is constrained; that is, the main clause auxiliary in such sentences is do over 90% of the time, the subject is you about 90% of the time, and the verb is think or say about 90% of the time. Dąbrowska gave several more examples that illustrated these tendencies, and we have repeated two of them as (1b) and (1c). She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",4.0,"She concludes that utterances with long-distance dependencies followed specific templates most of the time, and emerged frequently because “they are psychologically more basic than non-prototypical ones… prototypical questions are produced more fluently, judged to be more acceptable, remembered better and acquired earlier by children” (Dąbrowska 2010: 63).",8.0,Prototypical questions are acquired earlier by children.,L-Theo,True,True,0.7,"Descriptive evidence in child-language acquisition indicates yes–no questions (the prototypical interrogatives) are typically acquired earlier than wh- questions, since yes–no forms involve simpler syntax. Wh- question formation requires additional movement/embedding, though there is cross-linguistic variation.","{""veredict"": true, ""confidence"": 0.7, ""rationale"": ""Descriptive evidence in child-language acquisition indicates yes–no questions (the prototypical interrogatives) are typically acquired earlier than wh- questions, since yes–no forms involve simpler syntax. Wh- question formation requires additional movement/embedding, though there is cross-linguistic variation.""}"
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",1.0,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type.",1.0,The No Embedding Constraint is considered to be a strong syntactic constraint on gapping.,L-Theo,True,False,0.45,"Descriptively, there is no consensus that the No Embedding Constraint is a widely recognized, strong universal constraint on gapping. Analyses of gapping vary, and NEC is not uniformly treated as a robust, high-ranked constraint across frameworks and languages.","{""veredict"": false, ""confidence"": 0.45, ""rationale"": ""Descriptively, there is no consensus that the No Embedding Constraint is a widely recognized, strong universal constraint on gapping. Analyses of gapping vary, and NEC is not uniformly treated as a robust, high-ranked constraint across frameworks and languages.""}"
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",1.0,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type.",2.0,The No Embedding Constraint is considered to be a diagnostic for gapping.,L-Theo,True,False,0.45,Descriptive accounts diagnose gapping primarily via VP-ellipsis licensing and parallelism constraints; the No Embedding Constraint (NEC) is not a standard or widely cited diagnostic for gapping in mainstream literature.,"{""veredict"": false, ""confidence"": 0.45, ""rationale"": ""Descriptive accounts diagnose gapping primarily via VP-ellipsis licensing and parallelism constraints; the No Embedding Constraint (NEC) is not a standard or widely cited diagnostic for gapping in mainstream literature.""}"
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",2.0,"As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results.",1.0,Assumptions related to the No Embedding Constraint are not borne out by experimental results from two acceptability judgments tasks in Spanish.,L-Spec,True,False,0.25,"Cannot verify the claim: no cited experiments are provided, and the No Embedding Constraint is a debated theoretical proposal; two Spanish acceptability studies alone are unlikely to overturn it.","{
  ""veredict"": false,
  ""confidence"": 0.25,
  ""rationale"": ""Cannot verify the claim: no cited experiments are provided, and the No Embedding Constraint is a debated theoretical proposal; two Spanish acceptability studies alone are unlikely to overturn it.""
}"
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",3.0,"Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint.",1.0,Embedded gapping is acceptable in Spanish.,L-Spec,True,True,0.65,"Descriptive evidence shows Spanish allows VP-ellipsis in embedded clauses (embedded gapping) with que; e.g., 'Creo que Juan compró pan y María también [compró] pan.' The second verb is elided, which is attested in Spanish grammars; therefore embedded gapping is acceptable. Note: acceptability can vary by dialect and context; sometimes explicit repetition of the verb is preferred for clarity.","{""veredict"": true, ""confidence"": 0.65, ""rationale"": ""Descriptive evidence shows Spanish allows VP-ellipsis in embedded clauses (embedded gapping) with que; e.g., 'Creo que Juan compró pan y María también [compró] pan.' The second verb is elided, which is attested in Spanish grammars; therefore embedded gapping is acceptable. Note: acceptability can vary by dialect and context; sometimes explicit repetition of the verb is preferred for clarity.""}"
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",3.0,"Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint.",2.0,Embedded gapping in Spanish seems to be governed by a general semantic constraint.,L-Spec,True,True,0.65,Descriptive accounts of embedded gapping (including in Spanish) appeal to a general semantic parallelism/identity constraint on ellipsis; licensing of elided material in embedded contexts follows semantic requirements rather than language-specific rules.,"{""veredict"": true, ""confidence"": 0.65, ""rationale"": ""Descriptive accounts of embedded gapping (including in Spanish) appeal to a general semantic parallelism/identity constraint on ellipsis; licensing of elided material in embedded contexts follows semantic requirements rather than language-specific rules.""}"
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",4.0,"Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates.",1.0,"In spanish, some predicates embed more easily than others.",L-Spec,True,True,0.7,"Descriptive claim: Spanish shows variability in complement selection (clausal embedding) across predicates; some verbs readily take finite CP complements (e.g., que + mood), others require non-finite or cannot embed as easily, so embedding ease differs by predicate.","{""veredict"": true, ""confidence"": 0.7, ""rationale"": ""Descriptive claim: Spanish shows variability in complement selection (clausal embedding) across predicates; some verbs readily take finite CP complements (e.g., que + mood), others require non-finite or cannot embed as easily, so embedding ease differs by predicate.""}"
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",4.0,"Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates.",2.0,"In spanish, the observation that some predicates embed more easily than others confirms the asymmetry between non-factive and factive predicates.",L-Spec,True,True,0.62,"Descriptive semantics distinguishes factive verbs (entailing the truth of their complement) from non-factive predicates; this yields systematic differences in embedding conditions (mood, licensing) in Spanish, so observations of differential embedding align with the claimed asymmetry. The claim is plausible, though subject to cross-linguistic nuance and theoretical debate.","{
  ""veredict"": true,
  ""confidence"": 0.62,
  ""rationale"": ""Descriptive semantics distinguishes factive verbs (entailing the truth of their complement) from non-factive predicates; this yields systematic differences in embedding conditions (mood, licensing) in Spanish, so observations of differential embedding align with the claimed asymmetry. The claim is plausible, though subject to cross-linguistic nuance and theoretical debate.""
}"
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",4.0,"Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates.",3.0,"In spanish, the observation that some predicates embed more easily than others confirms the dichotomy between semi-factive and true factive predicates.",L-Spec,True,True,0.58,"Descriptive work on Spanish includes factive vs non-factive distinctions, and in some accounts a semi-factive subclass with distinct embedding properties (e.g., mood and subjunctive/indicative licensing). Observing differential embedding across predicates aligns with this typology. However, boundaries and terminology (semi-factive vs true factive) are debated and not universally agreed, so the claim is plausible but not uncontroversial.","{""veredict"": true, ""confidence"": 0.58, ""rationale"": ""Descriptive work on Spanish includes factive vs non-factive distinctions, and in some accounts a semi-factive subclass with distinct embedding properties (e.g., mood and subjunctive/indicative licensing). Observing differential embedding across predicates aligns with this typology. However, boundaries and terminology (semi-factive vs true factive) are debated and not universally agreed, so the claim is plausible but not uncontroversial.""}"
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",5.0,Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate.,1.0,Embedded gapping is sensitive to the semantic class of the embedding predicate.,L-Theo,True,True,0.6,"Descriptive literature on embedded gapping shows licensing patterns vary with the semantics of the embedding predicate (e.g., speech/attitude verbs vs. factive/cognitive verbs); thus, embedded gapping is sensitive to embedding-predicate semantic class.","{
  ""veredict"": true,
  ""confidence"": 0.6,
  ""rationale"": ""Descriptive literature on embedded gapping shows licensing patterns vary with the semantics of the embedding predicate (e.g., speech/attitude verbs vs. factive/cognitive verbs); thus, embedded gapping is sensitive to embedding-predicate semantic class.""
}"
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",5.0,Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate.,2.0,Embedded coordinated clauses in general are sensitive to the semantic class of the embedding predicate.,L-Theo,True,True,0.6,"Descriptive evidence shows that the acceptability/interpretation of embedded coordination depends on the embedding predicate's semantics (e.g., factives vs non-factives, propositional attitude vs perceptual verbs); patterns vary by predicate, indicating sensitivity to semantic class.","{
  ""veredict"": true,
  ""confidence"": 0.6,
  ""rationale"": ""Descriptive evidence shows that the acceptability/interpretation of embedded coordination depends on the embedding predicate's semantics (e.g., factives vs non-factives, propositional attitude vs perceptual verbs); patterns vary by predicate, indicating sensitivity to semantic class.""
}"
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",6.0,We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination).,1.0,Data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination).,L-Spec,True,False,0.42,"Spanish embedded gapping poses analytic challenges, but it is not universally fatal for all SCG variants; extensions/alternative analyses have been proposed to capture many such cases, so the claim is too strong.","{""veredict"": false, ""confidence"": 0.42, ""rationale"": ""Spanish embedded gapping poses analytic challenges, but it is not universally fatal for all SCG variants; extensions/alternative analyses have been proposed to capture many such cases, so the claim is too strong.""}"
glossa-5217-bîlbîie,Title and Abstract,"This paper discusses the No Embedding Constraint, considered to be a strong syntactic constraint on gapping and a diagnostic for this ellipsis type. As shown by two acceptability judgments tasks in Spanish, the assumptions related to the No Embedding Constraint are not borne out by our experimental results. Embedded gapping is acceptable in Spanish, and seems to be governed by a (more general) semantic constraint. Specifically, some predicates embed more easily than others, confirming, on the one hand, the asymmetry between non-factive and factive predicates, and, on the other hand, the dichotomy between semi-factive and true factive predicates. Embedded gapping and embedded coordinated clauses in general are thus sensitive to the semantic class of the embedding predicate. We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination). In this paper, we adopt a constructional fragment-based analysis of gapping, which treats non-embedded and embedded gapping uniformly. More generally, this paper suggests that gapping is more similar to other ellipsis types than has been traditionally assumed.",6.0,We argue that our data on embedded gapping in Spanish constitute a challenge for any Small Conjunct Gapping approach (in terms of subclausal/low coordination) and give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination).,2.0,Data on embedded gapping in Spanish give support to a Large Conjunct Gapping approach (in terms of clausal/high coordination).,L-Spec,True,False,0.4,"Descriptive work on Spanish embedded gapping typically analyzes it via VP-ellipsis or clause-internal deletion; there is no robust, consensus evidence that such data require or support Large Conjunct Gapping at the clausal/high coordination level.","{""veredict"": false, ""confidence"": 0.4, ""rationale"": ""Descriptive work on Spanish embedded gapping typically analyzes it via VP-ellipsis or clause-internal deletion; there is no robust, consensus evidence that such data require or support Large Conjunct Gapping at the clausal/high coordination level.""}"
