article,section,paragraph,sentence_idx,sentence_text,statement_idx,statement,Gold Class,Gold Verification,veredict,confidence,rationale,raw_response
glossa-15197-hassen,1 Introduction,"P(reposition)-omission under sluicing is an important point for theories of ellipsis. Ross (1969), who coined the term sluicing, derives elliptical interrogatives from verbal ones by a deletion operation. Levin (1982) was the first to point out that the preposition can be omitted in a sluice, unlike a verbal interrogative (1a).",3.0,"Levin (1982) was the first to point out that the preposition can be omitted in a sluice, unlike a verbal interrogative (1a).",2.0,"In a sluicing construction, a preposition can be omitted.",L-Theo,True,True,0.8,"Descriptively, many languages (English included) allow the antecedent preposition to be absent in a sluiced clause (e.g. 'He was talking to someone, but I don't remember who.'), though there is cross‑linguistic and constructional variation (some languages/contexts require pied‑piping or an overt preposition).","{""veredict"": true, ""confidence"": 0.8, ""rationale"": ""Descriptively, many languages (English included) allow the antecedent preposition to be absent in a sluiced clause (e.g. 'He was talking to someone, but I don't remember who.'), though there is cross‑linguistic and constructional variation (some languages/contexts require pied‑piping or an overt preposition).""}"
glossa-15197-hassen,1 Introduction,"P(reposition)-omission under sluicing is an important point for theories of ellipsis. Ross (1969), who coined the term sluicing, derives elliptical interrogatives from verbal ones by a deletion operation. Levin (1982) was the first to point out that the preposition can be omitted in a sluice, unlike a verbal interrogative (1a).",3.0,"Levin (1982) was the first to point out that the preposition can be omitted in a sluice, unlike a verbal interrogative (1a).",3.0,"In a verbal interrogative, a preposition cannot be omitted in the way it can be omitted in a sluicing construction.",L-Theo,True,True,0.75,"True for English (and many analyses): a full verbal wh-question cannot simply delete an obligatory preposition — the preposition must be pied-piped or stranded (e.g. Who did you speak to? / To whom did you speak?) — whereas sluicing frequently surfaces the wh-remnant without the preposition (They spoke to someone, but I don’t know who). Cross-linguistic variation and theoretical debates about sluicing lower the confidence.","{""veredict"": true, ""confidence"": 0.75, ""rationale"": ""True for English (and many analyses): a full verbal wh-question cannot simply delete an obligatory preposition — the preposition must be pied-piped or stranded (e.g. Who did you speak to? / To whom did you speak?) — whereas sluicing frequently surfaces the wh-remnant without the preposition (They spoke to someone, but I don’t know who). Cross-linguistic variation and theoretical debates about sluicing lower the confidence.""}"
glossa-15197-hassen,1 Introduction,"This highlights a major mismatch between sluices and verbal interrogatives, which may cast doubts on syntactic theories deriving the former from the latter (cf. Ross 1969). Other mismatches have been noticed in the literature, such as verb form mismatch (Merchant 2001) and person mismatch (Ross 1969).",1.0,"This highlights a major mismatch between sluices and verbal interrogatives, which may cast doubts on syntactic theories deriving the former from the latter (cf. Ross 1969).",1.0,There is a major mismatch between sluices and verbal interrogatives.,L-Theo,True,True,0.78,"Descriptive literature documents systematic empirical differences between sluices and ordinary (overt) verbal wh‑questions: sluices allow mismatches in tense/voice/case, can ‘repair’ some island violations, lack overt auxiliary inversion, and show different pied‑piping/stranding patterns. These mismatches are well attested and widely discussed in the literature (e.g. Chung et al. 1995; Merchant 2001).","{""veredict"": true, ""confidence"": 0.78, ""rationale"": ""Descriptive literature documents systematic empirical differences between sluices and ordinary (overt) verbal wh‑questions: sluices allow mismatches in tense/voice/case, can ‘repair’ some island violations, lack overt auxiliary inversion, and show different pied‑piping/stranding patterns. These mismatches are well attested and widely discussed in the literature (e.g. Chung et al. 1995; Merchant 2001).""}"
glossa-15197-hassen,1 Introduction,"This highlights a major mismatch between sluices and verbal interrogatives, which may cast doubts on syntactic theories deriving the former from the latter (cf. Ross 1969). Other mismatches have been noticed in the literature, such as verb form mismatch (Merchant 2001) and person mismatch (Ross 1969).",1.0,"This highlights a major mismatch between sluices and verbal interrogatives, which may cast doubts on syntactic theories deriving the former from the latter (cf. Ross 1969).",2.0,The major mismatch between sluices and verbal interrogatives may cast doubt on syntactic theories that derive sluices from verbal interrogatives.,L-Theo,True,True,0.75,"Descriptive literature documents systematic mismatches between sluices and overt verbal interrogatives (e.g. case/φ-licensing, island effects, scope/interpretation differences). These mismatches have been invoked in the academic debate to challenge derivational analyses that simply posit sluices as reduced verbal questions, so the cautious claim that they may cast doubt on such theories is accurate, though contested and theory-dependent.","{""veredict"": true, ""confidence"": 0.75, ""rationale"": ""Descriptive literature documents systematic mismatches between sluices and overt verbal interrogatives (e.g. case/φ-licensing, island effects, scope/interpretation differences). These mismatches have been invoked in the academic debate to challenge derivational analyses that simply posit sluices as reduced verbal questions, so the cautious claim that they may cast doubt on such theories is accurate, though contested and theory-dependent.""}"
glossa-15197-hassen,1 Introduction,"This highlights a major mismatch between sluices and verbal interrogatives, which may cast doubts on syntactic theories deriving the former from the latter (cf. Ross 1969). Other mismatches have been noticed in the literature, such as verb form mismatch (Merchant 2001) and person mismatch (Ross 1969).",2.0,"Other mismatches have been noticed in the literature, such as verb form mismatch (Merchant 2001) and person mismatch (Ross 1969).",1.0,The linguistics literature has noted additional mismatches beyond the mismatch between sluices and verbal interrogatives.,L-Theo,True,True,0.9,"Descriptive work on sluicing and ellipsis reports multiple additional mismatches beyond sluices vs. full verbal interrogatives (e.g. case/PP-stranding differences, constituency and island-sensitivity mismatches, and contrasts with fragment answers), so the general claim is accurate.","{""veredict"": true, ""confidence"": 0.9, ""rationale"": ""Descriptive work on sluicing and ellipsis reports multiple additional mismatches beyond sluices vs. full verbal interrogatives (e.g. case/PP-stranding differences, constituency and island-sensitivity mismatches, and contrasts with fragment answers), so the general claim is accurate.""}"
glossa-15197-hassen,1 Introduction,"This highlights a major mismatch between sluices and verbal interrogatives, which may cast doubts on syntactic theories deriving the former from the latter (cf. Ross 1969). Other mismatches have been noticed in the literature, such as verb form mismatch (Merchant 2001) and person mismatch (Ross 1969).",2.0,"Other mismatches have been noticed in the literature, such as verb form mismatch (Merchant 2001) and person mismatch (Ross 1969).",3.0,There are mismatchs between sluices and verb forms.,L-Theo,True,True,0.7,"Descriptive work on sluicing shows that the elided clause can tolerate certain mismatches with the antecedent verb morphology (tense/aspect, agreement, voice, etc.), though which mismatches are allowed is a matter of empirical and theoretical debate; thus the general claim is accurate but details are contested.","{""veredict"": true, ""confidence"": 0.70, ""rationale"": ""Descriptive work on sluicing shows that the elided clause can tolerate certain mismatches with the antecedent verb morphology (tense/aspect, agreement, voice, etc.), though which mismatches are allowed is a matter of empirical and theoretical debate; thus the general claim is accurate but details are contested.""}"
glossa-15197-hassen,1 Introduction,"This highlights a major mismatch between sluices and verbal interrogatives, which may cast doubts on syntactic theories deriving the former from the latter (cf. Ross 1969). Other mismatches have been noticed in the literature, such as verb form mismatch (Merchant 2001) and person mismatch (Ross 1969).",2.0,"Other mismatches have been noticed in the literature, such as verb form mismatch (Merchant 2001) and person mismatch (Ross 1969).",5.0,There can be mismatchs between sluices and grammatical person.,L-Theo,True,True,0.6,"Descriptively attested: sluices often take indefinite correlates that lack fixed person features, so the wh-phrase can surface with a different person (and cross-linguistically there are documented person/feature mismatch patterns). Analyses differ, so confidence is moderate.","{""veredict"": true, ""confidence"": 0.60, ""rationale"": ""Descriptively attested: sluices often take indefinite correlates that lack fixed person features, so the wh-phrase can surface with a different person (and cross-linguistically there are documented person/feature mismatch patterns). Analyses differ, so confidence is moderate.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"Merchant (2001) derives sluices from verbal counterparts and P-omission under sluicing from P-stranding in regular wh-questions. Thus English, which has two options for wh-questions, allows for sluices with (3a) and without (3b) a preposition.",1.0,Merchant (2001) derives sluices from verbal counterparts and P-omission under sluicing from P-stranding in regular wh-questions.,2.0,"Sluicing constructions are derived from their corresponding full verbal counterparts (i.e., non-elliptical source structures).",L-Theo,True,True,0.75,"The mainstream generative/empirical literature (e.g. Merchant 2001) treats sluices as clauses whose TP/VP material is elided after wh-movement, with support from island effects, case/morphology matching, and antecedent-dependency data. However, alternative non-derivational and language-specific analyses exist, so the claim is widely accepted but not unanimous.","{""veredict"": true, ""confidence"": 0.75, ""rationale"": ""The mainstream generative/empirical literature (e.g. Merchant 2001) treats sluices as clauses whose TP/VP material is elided after wh-movement, with support from island effects, case/morphology matching, and antecedent-dependency data. However, alternative non-derivational and language-specific analyses exist, so the claim is widely accepted but not unanimous.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"Merchant (2001) derives sluices from verbal counterparts and P-omission under sluicing from P-stranding in regular wh-questions. Thus English, which has two options for wh-questions, allows for sluices with (3a) and without (3b) a preposition.",1.0,Merchant (2001) derives sluices from verbal counterparts and P-omission under sluicing from P-stranding in regular wh-questions.,4.0,Preposition omission under sluicing is derived from preposition stranding in regular wh-questions.,L-Theo,True,True,0.75,"This matches a well-known descriptive generalization (e.g. Merchant) that bare wh-remnants under sluicing appear in languages that allow preposition-stranding in overt wh-questions (English shows omission, languages like Spanish retain the P). The correlation is robust cross-linguistically, though there are empirical exceptions and competing analyses, so it is not an absolute derivation.","{""veredict"": true, ""confidence"": 0.75, ""rationale"": ""This matches a well-known descriptive generalization (e.g. Merchant) that bare wh-remnants under sluicing appear in languages that allow preposition-stranding in overt wh-questions (English shows omission, languages like Spanish retain the P). The correlation is robust cross-linguistically, though there are empirical exceptions and competing analyses, so it is not an absolute derivation.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"Merchant (2001) derives sluices from verbal counterparts and P-omission under sluicing from P-stranding in regular wh-questions. Thus English, which has two options for wh-questions, allows for sluices with (3a) and without (3b) a preposition.",2.0,"Thus English, which has two options for wh-questions, allows for sluices with (3a) and without (3b) a preposition.",1.0,English has two options for forming wh-questions.,L-Spec,True,False,0.9,"The claim is too simple. Descriptively, English typically forms wh-questions via wh-fronting with auxiliary inversion, but there are multiple other patterns: subject wh-questions (no auxiliary inversion), wh-in-situ (echo/colloquial and some embedded contexts), and alternations such as pied-piping vs. preposition stranding. Thus there are more than “two options.”","{""veredict"": false, ""confidence"": 0.90, ""rationale"": ""The claim is too simple. Descriptively, English typically forms wh-questions via wh-fronting with auxiliary inversion, but there are multiple other patterns: subject wh-questions (no auxiliary inversion), wh-in-situ (echo/colloquial and some embedded contexts), and alternations such as pied-piping vs. preposition stranding. Thus there are more than “two options.”""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"Merchant (2001) derives sluices from verbal counterparts and P-omission under sluicing from P-stranding in regular wh-questions. Thus English, which has two options for wh-questions, allows for sluices with (3a) and without (3b) a preposition.",2.0,"Thus English, which has two options for wh-questions, allows for sluices with (3a) and without (3b) a preposition.",2.0,English allows sluicing constructions that include a preposition.,L-Spec,True,True,0.9,"Descriptively, English allows sluicing with a preposition in the remnant (pied-piping) — e.g. ""She invited someone, but I don't know to whom"" — and also permits preposition-stranding antecedents with a bare wh-remnant (""...but I don't know who""). This is widely attested and discussed in the literature, though there are theoretical constraints (islands, remnant shape) that affect which configurations are grammatical.","{""veredict"": true, ""confidence"": 0.90, ""rationale"": ""Descriptively, English allows sluicing with a preposition in the remnant (pied-piping) — e.g. \""She invited someone, but I don't know to whom\"" — and also permits preposition-stranding antecedents with a bare wh-remnant (\""...but I don't know who\""). This is widely attested and discussed in the literature, though there are theoretical constraints (islands, remnant shape) that affect which configurations are grammatical.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"Merchant (2001) derives sluices from verbal counterparts and P-omission under sluicing from P-stranding in regular wh-questions. Thus English, which has two options for wh-questions, allows for sluices with (3a) and without (3b) a preposition.",2.0,"Thus English, which has two options for wh-questions, allows for sluices with (3a) and without (3b) a preposition.",3.0,English allows sluicing constructions that omit a preposition.,L-Spec,True,True,0.9,"Descriptively English permits sluicing where the wh-remnant appears without an overt preposition (e.g. ""They were talking about someone, but I don't know who""). This aligns with English allowing P‑stranding in wh‑constructions; some languages disallow this, but English typically permits omitting the preposition in sluices.","{""veredict"": true, ""confidence"": 0.90, ""rationale"": ""Descriptively English permits sluicing where the wh-remnant appears without an overt preposition (e.g. \""They were talking about someone, but I don't know who\""). This aligns with English allowing P‑stranding in wh‑constructions; some languages disallow this, but English typically permits omitting the preposition in sluices.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"He claims that non-P-stranding languages ban P-omission under sluicing, which he calls the Preposition Stranding Generalization. However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",1.0,"He claims that non-P-stranding languages ban P-omission under sluicing, which he calls the Preposition Stranding Generalization.",2.0,Non-P-stranding languages ban P-omission under sluicing,L-Theo,True,False,0.85,"False — cross-linguistic evidence shows variation: some non-P-stranding languages permit preposition omission under sluicing (e.g. Spanish Habló con alguien, pero no sé quién), while others (e.g. German) do not. The phenomenon is attested and discussed in the sluicing literature rather than being an absolute ban.","{""veredict"": false, ""confidence"": 0.85, ""rationale"": ""False — cross-linguistic evidence shows variation: some non-P-stranding languages permit preposition omission under sluicing (e.g. Spanish Habló con alguien, pero no sé quién), while others (e.g. German) do not. The phenomenon is attested and discussed in the sluicing literature rather than being an absolute ban.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"He claims that non-P-stranding languages ban P-omission under sluicing, which he calls the Preposition Stranding Generalization. However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",1.0,"He claims that non-P-stranding languages ban P-omission under sluicing, which he calls the Preposition Stranding Generalization.",4.0,Preposition Stranding Generalization refer to the banning of P-omission under sluicing.,L-Theo,True,False,0.9,The Preposition-Stranding Generalization is a cross-linguistic correlation: languages that disallow preposition-stranding also disallow omitting the P in sluicing. It does not assert a universal ban on P-omission under sluicing.,"{""veredict"": false, ""confidence"": 0.90, ""rationale"": ""The Preposition-Stranding Generalization is a cross-linguistic correlation: languages that disallow preposition-stranding also disallow omitting the P in sluicing. It does not assert a universal ban on P-omission under sluicing.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"He claims that non-P-stranding languages ban P-omission under sluicing, which he calls the Preposition Stranding Generalization. However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",2.0,"However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",1.0,Many languages that do not allow preposition stranding have been shown to allow preposition omission under sluicing.,L-Typo,True,True,0.78,"Descriptive, cross‑linguistic work (e.g. Merchant 2001 and followups) documents many languages that prohibit preposition‑stranding in ordinary movement but nonetheless allow the preposition to be absent in sluiced wh‑remnants (a well‑attested mismatch, though analyses and the exact inventory of languages vary).","{""veredict"": true, ""confidence"": 0.78, ""rationale"": ""Descriptive, cross‑linguistic work (e.g. Merchant 2001 and followups) documents many languages that prohibit preposition‑stranding in ordinary movement but nonetheless allow the preposition to be absent in sluiced wh‑remnants (a well‑attested mismatch, though analyses and the exact inventory of languages vary).""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"He claims that non-P-stranding languages ban P-omission under sluicing, which he calls the Preposition Stranding Generalization. However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",2.0,"However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",4.0,Indonesian is a non-P-stranding language.,L-Spec,True,False,0.8,"Descriptive evidence shows Indonesian allows preposition-stranding in many constructions (especially colloquial wh-questions/relatives), e.g. 'Siapa kamu berbicara dengan?' and 'Orang yang aku bicara dengan itu.' Formal registers may prefer pied-piping, but that does not make the language non‑P‑stranding.","{""veredict"": false, ""confidence"": 0.8, ""rationale"": ""Descriptive evidence shows Indonesian allows preposition-stranding in many constructions (especially colloquial wh-questions/relatives), e.g. 'Siapa kamu berbicara dengan?' and 'Orang yang aku bicara dengan itu.' Formal registers may prefer pied-piping, but that does not make the language non‑P‑stranding.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"He claims that non-P-stranding languages ban P-omission under sluicing, which he calls the Preposition Stranding Generalization. However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",2.0,"However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",5.0,Indonesian has been shown to allow preposition omission under sluicing.,L-Spec,True,True,0.65,"Descriptive syntactic literature reports that Indonesian allows prepositionless wh-remnants in sluicing: prepositions that are otherwise required in full clauses can be omitted inside the ellipsis site, yielding grammatical sluiced questions (i.e. the wh remnant appears without the overt preposition). This pattern has been observed in descriptive and theoretical work on sluicing cross-linguistically for Indonesian.","{""veredict"": true, 
 ""confidence"": 0.65, 
 ""rationale"": ""Descriptive syntactic literature reports that Indonesian allows prepositionless wh-remnants in sluicing: prepositions that are otherwise required in full clauses can be omitted inside the ellipsis site, yielding grammatical sluiced questions (i.e. the wh remnant appears without the overt preposition). This pattern has been observed in descriptive and theoretical work on sluicing cross-linguistically for Indonesian.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"He claims that non-P-stranding languages ban P-omission under sluicing, which he calls the Preposition Stranding Generalization. However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",2.0,"However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",7.0,Brazilian Portuguese is a non-P-stranding language.,L-Spec,True,False,0.9,"Descriptively, many varieties of Brazilian Portuguese allow preposition stranding in colloquial speech (e.g. 'Quem você falou com?'), although standard/European Portuguese more regularly requires pied‑piping. BP thus shows variable P‑stranding rather than being uniformly non‑P‑stranding.","{""veredict"": false, ""confidence"": 0.90, ""rationale"": ""Descriptively, many varieties of Brazilian Portuguese allow preposition stranding in colloquial speech (e.g. 'Quem você falou com?'), although standard/European Portuguese more regularly requires pied‑piping. BP thus shows variable P‑stranding rather than being uniformly non‑P‑stranding.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"He claims that non-P-stranding languages ban P-omission under sluicing, which he calls the Preposition Stranding Generalization. However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",2.0,"However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",8.0,Brazilian Portuguese has been shown to allow preposition omission under sluicing.,L-Spec,True,True,0.75,"Descriptive work and corpus/field data report that colloquial Brazilian Portuguese permits bare wh-remnants under sluicing (e.g. 'Ele falou com alguém, mas não sei quem'), so the preposition in the antecedent can be omitted in the ellipsis site; this pattern is dialect- and register-dependent, hence not categorical across all varieties.","{""veredict"": true, ""confidence"": 0.75, ""rationale"": ""Descriptive work and corpus/field data report that colloquial Brazilian Portuguese permits bare wh-remnants under sluicing (e.g. 'Ele falou com alguém, mas não sei quem'), so the preposition in the antecedent can be omitted in the ellipsis site; this pattern is dialect- and register-dependent, hence not categorical across all varieties.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"He claims that non-P-stranding languages ban P-omission under sluicing, which he calls the Preposition Stranding Generalization. However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",2.0,"However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",10.0,Spanish is a non-P-stranding language.,L-Spec,True,True,0.9,"Descriptively, standard Spanish requires pied‑piping of prepositions in wh‑questions and relative clauses (e.g. '¿Con quién hablaste?' / 'la persona con la que hablé'), and preposition‑stranding is generally ungrammatical; occasional colloquial/dialectal instances do not overturn the generalization.","{""veredict"": true, ""confidence"": 0.90, ""rationale"": ""Descriptively, standard Spanish requires pied‑piping of prepositions in wh‑questions and relative clauses (e.g. '¿Con quién hablaste?' / 'la persona con la que hablé'), and preposition‑stranding is generally ungrammatical; occasional colloquial/dialectal instances do not overturn the generalization.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"He claims that non-P-stranding languages ban P-omission under sluicing, which he calls the Preposition Stranding Generalization. However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",2.0,"However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",11.0,Spanish has been shown to allow preposition omission under sluicing.,L-Spec,True,False,0.85,"Descriptive syntactic work shows Spanish requires pied‑piping of prepositions (no preposition stranding), and sluiced remnants in Spanish likewise retain the preposition; Spanish does not generally allow omission of the preposition under sluicing.","{""veredict"": false, ""confidence"": 0.85, ""rationale"": ""Descriptive syntactic work shows Spanish requires pied‑piping of prepositions (no preposition stranding), and sluiced remnants in Spanish likewise retain the preposition; Spanish does not generally allow omission of the preposition under sluicing.""}"
glossa-15197-hassen,1.1 Two structural analyses of P-omission under sluicing,"He claims that non-P-stranding languages ban P-omission under sluicing, which he calls the Preposition Stranding Generalization. However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",2.0,"However, many non-P-stranding languages have been shown to allow for it, including Indonesian (Fortin 2007; Sato 2011), Brazilian Portuguese (Almeida & Yoshida 2007), Spanish (Rodrigues et al. 2009), Polish (Sag & Nykiel 2011; Nykiel 2013), Russian (Philippova 2014), Bulgarian (Abels 2017), Greek and German (Molimpakis 2019), Mauritian creole (Abeillé & Hassamal 2019) and Saudi Arabic (Alshaalan & Abels 2020).",14.0,Polish is a non-P-stranding language.,L-Spec,True,True,0.9,Descriptive evidence shows Polish requires pied‑piping of prepositions in fronting contexts: wh‑questions and relatives keep the preposition with its complement (e.g. O kim mówisz? ‘About whom are you talking?’; *Kogo mówisz o? is ungrammatical). Thus Polish does not allow P‑stranding in the typical senses used in syntax literature.,"{""veredict"": true, ""confidence"": 0.90, ""rationale"": ""Descriptive evidence shows Polish requires pied‑piping of prepositions in fronting contexts: wh‑questions and relatives keep the preposition with its complement (e.g. O kim mówisz? ‘About whom are you talking?’; *Kogo mówisz o? is ungrammatical). Thus Polish does not allow P‑stranding in the typical senses used in syntax literature.""}"
